,step,vertical_idx,horizontal_idx
0,10,2,1
1,17,2,4
2,18,4,2
3,27,2,4
4,30,0,2
5,31,2,1
6,35,0,2
7,41,4,3
8,44,1,3
9,54,1,2
10,56,3,2
11,67,1,1
12,68,4,0
13,78,3,2
14,78,4,0
15,86,3,2
16,88,1,1
17,89,2,1
18,90,4,0
19,91,2,3
20,92,3,0
21,92,4,3
22,95,2,1
23,96,2,3
24,101,3,2
25,112,0,4
26,114,0,0
27,118,4,2
28,119,3,2
29,120,2,4
30,121,0,3
31,121,4,1
32,121,4,3
33,126,4,0
34,126,4,4
35,139,1,1
36,152,0,4
37,153,2,1
38,156,4,3
39,157,1,1
40,157,3,1
41,176,0,3
42,178,1,4
43,180,0,0
44,180,2,4
45,181,2,4
46,184,3,1
47,189,3,4
48,193,1,1
49,194,4,0
50,200,1,0
