,step,vertical_idx,horizontal_idx
0,4,0,3
1,8,3,4
2,9,3,1
3,21,2,2
4,23,1,2
5,23,4,4
6,30,1,4
7,34,1,2
8,36,0,4
9,36,1,4
10,44,0,0
11,50,4,0
12,52,3,1
13,66,0,0
14,66,2,3
15,67,0,0
16,67,3,1
17,77,2,3
18,79,1,1
19,81,3,0
20,83,2,3
21,90,3,3
22,93,1,2
23,94,4,3
24,99,3,1
25,106,3,0
26,108,2,3
27,113,3,3
28,120,2,3
29,122,2,1
30,128,2,1
31,135,1,3
32,135,4,1
33,142,1,3
34,143,0,4
35,143,2,3
36,148,0,4
37,148,2,2
38,153,4,3
39,161,2,3
40,162,3,1
41,172,1,4
42,173,2,2
43,186,3,0
44,187,4,4
45,191,3,3
46,195,1,3
47,200,0,0
