,step,vertical_idx,horizontal_idx
0,5,0,4
1,10,0,1
2,10,0,3
3,12,1,0
4,14,0,2
5,23,1,2
6,25,3,3
7,26,2,3
8,30,1,4
9,37,1,4
10,42,3,3
11,45,4,1
12,49,0,3
13,51,4,4
14,53,3,0
15,55,0,0
16,55,4,4
17,62,1,2
18,63,3,1
19,68,3,2
20,75,1,0
21,81,3,0
22,82,1,3
23,82,3,3
24,87,0,4
25,90,3,0
26,91,1,0
27,97,3,1
28,115,0,3
29,117,0,1
30,118,1,4
31,119,4,3
32,121,0,4
33,122,0,4
34,122,1,3
35,127,4,4
36,129,2,3
37,129,3,2
38,138,0,1
39,140,2,4
40,151,3,0
41,151,4,4
42,153,4,4
43,154,3,0
44,155,4,0
45,156,3,2
46,165,4,0
47,169,2,1
48,184,1,3
49,187,1,0
50,187,2,3
51,190,2,2
52,192,2,2
53,192,4,3
54,196,0,1
55,197,3,0
56,198,2,1
