,step,vertical_idx,horizontal_idx
0,3,4,0
1,5,4,3
2,10,2,2
3,20,0,3
4,20,2,3
5,21,3,1
6,24,0,4
7,24,1,0
8,25,1,4
9,26,1,3
10,28,2,3
11,30,2,1
12,32,2,1
13,43,3,2
14,47,1,4
15,50,3,0
16,51,4,3
17,54,1,0
18,59,3,0
19,59,3,1
20,69,1,2
21,92,2,3
22,98,0,3
23,109,3,0
24,113,4,3
25,115,2,4
26,121,1,1
27,121,1,4
28,124,0,0
29,132,1,0
30,136,0,0
31,136,0,2
32,137,4,3
33,139,0,4
34,139,2,1
35,139,4,2
36,140,0,2
37,144,1,0
38,145,0,0
39,148,4,0
40,151,4,0
41,163,4,3
42,164,1,4
43,166,4,4
44,167,1,1
45,169,4,4
46,173,2,3
47,181,0,0
48,185,3,3
49,189,0,3
50,197,3,0
