,step,vertical_idx,horizontal_idx
0,2,2,1
1,9,3,2
2,12,1,2
3,15,4,4
4,16,0,0
5,17,2,4
6,24,1,3
7,25,0,0
8,25,4,3
9,37,3,1
10,44,4,4
11,46,1,4
12,48,2,1
13,51,0,1
14,52,0,3
15,54,3,2
16,56,2,3
17,62,0,4
18,64,0,3
19,70,1,1
20,72,1,1
21,72,3,2
22,82,2,3
23,85,2,4
24,90,0,3
25,90,1,4
26,92,2,1
27,93,0,0
28,98,3,3
29,98,4,0
30,99,0,0
31,104,1,1
32,107,2,1
33,108,1,0
34,113,1,0
35,113,4,0
36,115,0,3
37,135,2,1
38,138,4,4
39,140,4,3
40,143,0,3
41,150,0,2
42,152,4,3
43,153,4,4
44,156,1,1
45,168,3,0
46,189,2,3
47,191,0,1
48,193,1,3
49,197,3,2
