,step,vertical_idx,horizontal_idx
0,2,3,2
1,5,3,1
2,9,3,1
3,10,0,0
4,12,0,3
5,13,3,4
6,16,3,2
7,24,4,0
8,28,2,4
9,32,0,4
10,32,1,0
11,35,2,3
12,46,4,3
13,51,0,3
14,59,1,4
15,59,2,2
16,65,3,3
17,70,1,3
18,72,3,3
19,75,0,0
20,77,4,3
21,80,3,1
22,85,3,0
23,87,2,1
24,102,2,4
25,104,1,1
26,113,0,3
27,116,2,3
28,116,3,2
29,118,4,4
30,126,3,0
31,134,0,3
32,135,3,0
33,135,3,1
34,136,0,4
35,136,2,3
36,151,3,0
37,152,3,3
38,169,0,4
39,178,3,0
40,179,0,1
41,180,0,3
42,182,2,3
43,185,0,2
44,186,4,4
45,187,4,3
46,193,3,2
47,194,1,4
48,195,1,2
49,200,0,3
