,step,vertical_idx,horizontal_idx
0,2,0,3
1,9,3,1
2,10,2,1
3,20,1,2
4,20,4,4
5,21,4,4
6,24,4,0
7,28,4,4
8,31,1,1
9,32,2,1
10,36,4,3
11,37,2,1
12,53,3,1
13,56,1,3
14,61,2,4
15,65,4,3
16,67,1,1
17,71,1,3
18,73,1,3
19,74,0,0
20,87,2,4
21,88,4,4
22,97,1,3
23,108,0,4
24,110,3,0
25,110,3,1
26,116,1,2
27,120,4,0
28,124,1,1
29,130,2,1
30,131,3,2
31,133,1,2
32,133,3,3
33,145,0,0
34,146,0,4
35,147,1,3
36,149,3,3
37,153,1,1
38,157,1,0
39,159,0,4
40,160,1,4
41,165,4,4
42,168,3,0
43,171,1,4
44,174,3,0
45,185,4,3
46,188,0,1
47,190,3,0
