,step,vertical_idx,horizontal_idx
0,15,1,0
1,27,3,1
2,27,4,3
3,29,0,1
4,37,3,2
5,40,0,4
6,43,2,2
7,46,3,0
8,54,0,3
9,54,2,4
10,54,3,4
11,55,0,3
12,56,3,0
13,63,4,2
14,73,4,1
15,78,4,3
16,79,1,0
17,90,3,3
18,92,4,3
19,100,0,0
20,107,1,3
21,109,4,0
22,116,1,1
23,118,4,2
24,120,3,4
25,121,0,3
26,122,2,4
27,124,4,2
28,125,2,4
29,125,4,1
30,136,1,3
31,139,3,0
32,140,0,2
33,145,0,2
34,146,4,2
35,154,1,3
36,157,4,4
37,162,3,4
38,164,4,4
39,169,0,0
40,169,4,1
41,174,3,3
42,175,4,0
43,180,3,4
44,181,4,0
45,189,0,0
