,step,vertical_idx,horizontal_idx
0,8,0,2
1,11,2,3
2,18,0,2
3,23,0,0
4,29,1,3
5,30,2,3
6,35,3,4
7,36,0,4
8,36,3,4
9,37,4,1
10,43,0,2
11,45,3,4
12,53,3,3
13,56,4,4
14,58,4,1
15,63,2,1
16,74,4,1
17,79,4,2
18,90,4,2
19,102,1,0
20,102,1,4
21,108,0,0
22,111,1,3
23,117,2,4
24,121,3,1
25,125,3,1
26,127,0,4
27,128,0,1
28,133,4,4
29,138,2,3
30,139,0,3
31,148,2,4
32,149,4,3
33,150,3,0
34,154,4,2
35,160,1,2
36,160,3,3
37,162,1,2
38,163,0,3
39,164,2,3
40,165,2,4
41,166,0,0
42,171,4,0
43,172,2,4
44,174,1,4
45,175,1,0
46,178,2,1
47,180,4,2
48,181,4,0
49,184,2,1
50,193,0,4
51,198,2,1
