,step,vertical_idx,horizontal_idx
0,3,1,2
1,4,4,0
2,6,1,4
3,7,4,2
4,10,2,1
5,11,2,3
6,12,1,0
7,15,4,3
8,26,4,0
9,29,0,1
10,29,4,4
11,43,0,3
12,45,4,4
13,49,2,4
14,50,4,0
15,52,0,1
16,55,0,0
17,59,3,0
18,61,4,3
19,64,0,0
20,71,1,3
21,74,1,1
22,74,3,1
23,76,2,1
24,82,0,3
25,88,0,0
26,88,4,3
27,89,4,0
28,91,1,3
29,95,1,2
30,102,1,0
31,102,4,4
32,107,1,4
33,114,4,3
34,119,3,4
35,131,4,3
36,139,2,4
37,143,0,2
38,147,2,1
39,154,0,4
40,159,1,3
41,160,0,2
42,161,3,0
43,164,0,0
44,165,1,2
45,170,3,3
46,174,1,2
47,180,0,1
48,189,4,3
