,step,vertical_idx,horizontal_idx
0,1,0,2
1,4,4,0
2,5,4,0
3,10,3,4
4,13,4,2
5,18,0,1
6,22,3,4
7,27,3,1
8,28,1,1
9,30,4,3
10,33,2,2
11,45,2,3
12,53,3,2
13,54,4,1
14,54,4,3
15,56,3,0
16,56,3,3
17,58,1,4
18,63,0,3
19,66,0,1
20,67,4,2
21,72,0,3
22,79,2,3
23,82,4,3
24,86,1,1
25,90,2,3
26,93,4,3
27,98,3,3
28,101,3,0
29,113,1,0
30,116,4,0
31,118,1,2
32,120,0,2
33,120,3,4
34,122,2,4
35,123,0,3
36,127,1,0
37,133,0,0
38,136,0,4
39,136,3,4
40,141,1,2
41,147,3,1
42,148,0,3
43,153,0,2
44,155,2,3
45,156,0,2
46,156,1,0
47,157,1,3
48,158,1,4
49,170,4,0
50,171,0,0
51,174,2,3
52,175,3,2
53,181,1,0
54,191,4,4
