,step,vertical_idx,horizontal_idx
0,1,1,4
1,14,4,1
2,19,0,2
3,21,1,1
4,23,0,1
5,33,2,1
6,35,0,0
7,37,0,3
8,38,3,0
9,39,0,1
10,40,0,1
11,40,3,0
12,41,1,3
13,41,3,2
14,43,0,4
15,44,1,3
16,52,3,0
17,55,2,3
18,57,4,2
19,61,2,4
20,63,0,4
21,63,1,4
22,65,1,3
23,71,3,0
24,74,3,2
25,75,1,0
26,75,4,2
27,77,3,3
28,78,3,4
29,80,1,3
30,83,1,4
31,92,1,1
32,102,1,2
33,103,1,4
34,105,4,4
35,107,3,1
36,110,1,2
37,112,1,2
38,114,4,3
39,117,0,3
40,122,0,1
41,122,3,0
42,141,3,2
43,145,1,4
44,153,0,0
45,157,3,0
46,157,4,3
47,162,3,2
48,177,4,0
49,178,4,1
50,188,4,3
51,195,1,0
52,195,1,1
53,199,3,2
54,200,1,0
55,200,4,1
