,step,vertical_idx,horizontal_idx
0,2,1,1
1,2,4,0
2,5,0,1
3,7,3,0
4,20,4,1
5,21,4,3
6,25,3,2
7,26,0,0
8,27,1,4
9,28,2,3
10,39,3,4
11,44,1,2
12,44,4,0
13,56,4,0
14,58,2,3
15,59,0,4
16,62,4,0
17,64,3,2
18,70,3,4
19,71,3,0
20,72,0,3
21,72,2,3
22,72,4,3
23,77,3,4
24,79,4,1
25,82,0,0
26,84,4,3
27,87,4,0
28,92,0,0
29,96,0,1
30,98,0,1
31,99,0,0
32,105,0,3
33,107,1,0
34,115,0,1
35,118,0,2
36,120,0,2
37,125,0,3
38,125,2,4
39,126,0,3
40,133,4,4
41,135,0,0
42,137,1,0
43,143,1,1
44,145,0,3
45,145,1,0
46,146,4,0
47,147,4,4
48,150,0,2
49,155,0,1
50,155,4,0
51,157,0,3
52,159,4,3
53,171,3,3
54,174,2,1
55,177,4,3
56,188,4,4
57,189,0,3
58,189,3,4
59,192,0,4
60,193,1,4
61,193,3,2
62,196,1,1
