,step,vertical_idx,horizontal_idx
0,3,1,2
1,6,3,2
2,11,2,4
3,19,2,3
4,23,3,0
5,23,4,3
6,29,0,1
7,33,1,2
8,34,2,3
9,38,0,2
10,38,1,0
11,41,3,2
12,47,2,4
13,49,3,0
14,55,0,0
15,56,3,0
16,59,1,1
17,63,2,1
18,75,0,3
19,78,0,1
20,78,1,0
21,83,1,4
22,97,2,1
23,98,2,3
24,100,2,2
25,101,3,3
26,110,3,3
27,111,4,0
28,113,0,3
29,113,3,2
30,116,2,3
31,128,3,1
32,129,1,3
33,130,0,2
34,133,3,2
35,133,3,4
36,143,3,4
37,144,0,3
38,148,2,2
39,153,2,1
40,161,2,3
41,162,2,3
42,166,2,2
43,166,3,0
44,171,4,1
45,172,3,0
46,172,3,3
47,181,1,0
48,184,1,3
49,187,3,3
50,188,2,4
51,193,2,1
52,194,1,1
53,198,0,0
54,199,0,0
55,199,3,2
