,step,vertical_idx,horizontal_idx
0,1,2,2
1,1,3,1
2,7,0,2
3,11,2,4
4,15,0,2
5,15,3,2
6,17,2,1
7,20,3,4
8,26,2,4
9,34,0,0
10,41,3,3
11,49,2,3
12,53,3,1
13,54,0,2
14,57,3,0
15,58,1,4
16,61,2,1
17,64,2,3
18,65,2,3
19,68,1,3
20,73,2,1
21,75,2,2
22,75,2,3
23,75,3,4
24,75,4,2
25,83,2,3
26,90,3,1
27,94,2,4
28,97,3,4
29,99,1,3
30,99,3,4
31,102,1,4
32,103,3,3
33,107,2,3
34,110,4,4
35,111,1,0
36,113,2,1
37,119,3,2
38,122,2,3
39,123,2,2
40,126,1,2
41,126,4,2
42,131,1,1
43,136,4,2
44,138,2,1
45,141,2,4
46,146,1,3
47,146,1,4
48,148,4,1
49,151,4,0
50,165,1,0
51,170,2,4
52,173,1,4
53,175,2,3
54,179,1,4
55,183,1,1
