,step,vertical_idx,horizontal_idx
0,6,1,3
1,13,4,2
2,22,2,2
3,28,3,2
4,35,2,1
5,36,2,3
6,36,3,1
7,38,4,1
8,40,3,0
9,42,3,1
10,43,2,4
11,52,2,3
12,53,2,2
13,54,1,0
14,54,3,3
15,56,1,1
16,57,1,0
17,59,2,4
18,66,2,1
19,67,0,0
20,71,4,1
21,74,2,3
22,76,1,4
23,81,1,4
24,100,4,0
25,102,1,2
26,109,1,4
27,112,0,3
28,114,3,4
29,123,3,4
30,125,3,0
31,130,1,0
32,131,1,4
33,136,1,0
34,137,2,1
35,139,2,4
36,140,2,3
37,148,1,3
38,148,2,3
39,158,1,1
40,159,2,1
41,159,2,2
42,161,2,3
43,165,1,1
44,171,3,2
45,171,4,1
46,172,3,3
47,174,3,0
48,189,2,4
49,190,2,1
50,191,0,0
51,192,2,1
52,197,1,4
53,199,1,0
54,200,2,4
