,step,vertical_idx,horizontal_idx
0,3,2,2
1,5,1,2
2,9,3,1
3,13,2,2
4,15,1,2
5,16,0,0
6,20,0,0
7,40,1,4
8,40,4,1
9,41,1,2
10,41,2,3
11,44,2,2
12,47,3,3
13,51,0,2
14,57,1,3
15,64,2,3
16,68,1,4
17,70,4,0
18,71,1,2
19,75,4,3
20,90,4,0
21,94,4,0
22,96,1,3
23,98,1,0
24,100,1,0
25,105,3,2
26,108,3,2
27,111,0,4
28,112,4,4
29,114,1,2
30,119,3,0
31,120,0,4
32,124,4,2
33,132,1,4
34,136,1,0
35,136,2,1
36,140,1,4
37,149,3,1
38,157,1,2
39,158,4,0
40,162,2,1
41,163,4,4
42,173,1,4
43,175,0,3
44,186,0,0
45,187,2,3
46,190,1,1
47,191,2,1
48,191,4,2
49,197,1,1
50,198,1,2
