,step,vertical_idx,horizontal_idx
0,1,2,2
1,13,4,2
2,15,3,0
3,19,1,3
4,28,3,0
5,34,1,2
6,35,4,0
7,45,1,0
8,49,1,2
9,59,0,1
10,62,3,3
11,66,0,3
12,70,0,0
13,71,0,2
14,78,2,1
15,83,0,1
16,84,2,4
17,85,2,1
18,93,3,4
19,94,3,2
20,100,3,2
21,107,2,4
22,115,0,1
23,118,1,1
24,118,3,0
25,119,1,2
26,120,4,4
27,122,2,1
28,123,1,4
29,129,2,1
30,133,2,2
31,133,4,1
32,138,2,3
33,146,3,1
34,153,0,1
35,153,2,2
36,156,4,0
37,161,0,2
38,163,1,1
39,168,3,0
40,173,3,0
41,175,3,2
42,177,4,0
43,180,2,2
44,186,1,0
45,192,0,3
46,193,3,4
47,197,0,4
48,198,0,2
