,step,vertical_idx,horizontal_idx
0,2,4,1
1,16,3,1
2,21,0,0
3,22,4,1
4,25,2,2
5,26,2,2
6,28,1,2
7,28,3,4
8,30,3,0
9,32,2,1
10,41,2,4
11,42,4,2
12,45,1,1
13,49,0,2
14,49,4,4
15,53,4,3
16,54,2,1
17,70,1,0
18,73,1,2
19,77,2,4
20,77,3,1
21,80,2,4
22,84,2,4
23,85,2,4
24,88,3,4
25,89,1,2
26,91,2,2
27,94,1,0
28,96,3,1
29,98,0,3
30,101,2,4
31,107,3,1
32,110,2,2
33,122,1,3
34,130,3,4
35,136,1,1
36,142,4,2
37,147,1,3
38,153,3,3
39,164,4,3
40,179,2,2
41,186,2,1
42,187,0,0
43,187,2,3
44,188,2,2
45,192,2,1
46,193,1,4
47,200,0,1
