,step,vertical_idx,horizontal_idx
0,1,3,0
1,3,2,2
2,4,0,4
3,11,1,2
4,11,3,1
5,16,2,3
6,19,1,2
7,27,2,4
8,27,3,3
9,42,4,1
10,53,3,0
11,60,2,2
12,66,0,3
13,72,2,2
14,74,1,4
15,75,2,1
16,76,4,4
17,85,1,2
18,98,3,1
19,99,4,1
20,108,3,1
21,110,1,0
22,117,2,4
23,120,4,3
24,121,3,3
25,124,1,4
26,127,1,0
27,129,3,2
28,130,2,1
29,137,2,4
30,138,0,0
31,142,1,3
32,144,1,2
33,150,2,1
34,150,3,1
35,151,4,0
36,151,4,1
37,161,1,4
38,164,3,3
39,165,1,0
40,169,1,4
41,173,2,1
42,177,1,4
43,177,2,2
44,177,3,2
45,177,4,0
46,181,3,4
47,187,1,3
48,192,3,3
49,193,1,2
50,197,3,0
51,198,3,1
