,step,vertical_idx,horizontal_idx
0,3,3,0
1,5,2,3
2,6,1,3
3,6,2,3
4,8,1,3
5,10,3,0
6,10,3,1
7,20,2,2
8,22,0,4
9,30,2,2
10,37,3,4
11,38,2,1
12,45,4,0
13,47,2,2
14,49,3,0
15,52,2,1
16,60,2,2
17,60,3,1
18,61,2,3
19,66,2,1
20,70,1,1
21,72,4,4
22,74,1,4
23,75,0,1
24,75,2,4
25,75,4,2
26,81,2,3
27,84,2,4
28,84,3,4
29,87,1,2
30,87,4,0
31,88,1,1
32,89,1,2
33,97,2,3
34,98,3,1
35,104,1,1
36,104,1,2
37,105,2,1
38,112,3,0
39,114,1,1
40,118,1,1
41,134,0,3
42,135,4,3
43,136,1,1
44,137,2,2
45,140,1,2
46,143,1,4
47,147,3,4
48,150,3,2
49,152,1,3
50,153,2,2
51,158,0,0
52,159,2,1
53,162,0,3
54,165,1,4
55,170,2,4
56,172,2,2
57,173,4,3
58,175,3,3
59,176,2,1
60,176,3,3
61,176,4,1
62,181,3,3
63,181,3,4
64,181,4,1
65,185,2,2
66,194,0,3
67,196,3,1
68,199,0,4
