,step,vertical_idx,horizontal_idx
0,4,2,4
1,10,3,2
2,21,2,3
3,22,1,4
4,25,1,1
5,26,0,3
6,26,1,0
7,27,4,3
8,38,1,0
9,41,0,2
10,49,3,0
11,51,2,4
12,53,2,3
13,55,0,3
14,60,2,4
15,63,2,3
16,64,4,3
17,69,2,1
18,70,2,1
19,83,1,4
20,84,0,4
21,100,2,3
22,108,4,0
23,109,1,2
24,109,2,3
25,113,1,1
26,116,3,1
27,124,4,3
28,129,1,3
29,131,2,2
30,133,2,2
31,133,2,4
32,133,4,2
33,140,3,0
34,148,1,2
35,148,2,3
36,148,4,4
37,152,1,1
38,154,0,3
39,157,2,1
40,159,4,0
41,165,2,2
42,169,2,2
43,174,2,1
44,176,1,1
45,178,3,0
46,196,0,4
47,196,2,3
48,197,0,4
49,198,3,0
