,step,vertical_idx,horizontal_idx
0,5,1,4
1,9,0,3
2,10,0,4
3,14,2,4
4,16,3,4
5,17,2,3
6,21,1,0
7,22,2,3
8,31,2,2
9,33,3,4
10,35,4,3
11,36,3,1
12,42,0,0
13,43,3,2
14,45,3,3
15,56,1,2
16,62,4,2
17,63,2,2
18,65,2,4
19,76,0,4
20,77,0,0
21,77,1,2
22,79,2,1
23,83,1,2
24,86,0,1
25,89,3,0
26,94,4,0
27,97,1,3
28,99,0,0
29,99,2,1
30,100,2,1
31,101,1,1
32,102,1,4
33,102,2,2
34,104,3,3
35,106,0,4
36,110,1,0
37,114,1,1
38,120,3,4
39,129,3,1
40,134,3,3
41,140,4,1
42,148,2,3
43,156,4,4
44,159,1,3
45,159,4,2
46,160,2,1
47,164,4,3
48,165,3,4
49,166,4,0
50,172,1,0
51,175,1,3
52,176,2,2
53,190,3,1
54,192,2,3
55,194,4,1
56,196,2,1
57,200,0,3
58,200,3,4
