,step,vertical_idx,horizontal_idx
0,10,1,1
1,10,3,2
2,15,4,1
3,20,3,2
4,21,0,3
5,30,1,0
6,31,1,1
7,31,4,0
8,32,1,0
9,44,3,3
10,45,0,2
11,53,3,4
12,66,2,3
13,66,2,4
14,70,0,0
15,70,2,4
16,74,4,4
17,80,0,3
18,81,1,2
19,88,4,0
20,91,2,2
21,92,1,1
22,96,1,3
23,97,2,3
24,98,2,1
25,103,1,1
26,113,4,0
27,116,2,2
28,117,4,3
29,120,3,4
30,121,0,0
31,131,4,1
32,132,4,2
33,139,2,3
34,141,2,1
35,142,0,1
36,156,3,4
37,160,0,3
38,161,2,2
39,162,2,2
40,163,2,3
41,165,1,3
42,168,0,0
43,169,3,3
44,169,4,4
45,186,4,3
46,187,1,3
47,191,1,1
48,192,2,2
