,step,vertical_idx,horizontal_idx
0,1,4,4
1,2,3,1
2,5,2,1
3,12,2,1
4,19,1,3
5,20,1,2
6,21,2,4
7,24,2,2
8,26,0,4
9,28,0,3
10,28,2,1
11,31,3,2
12,33,2,3
13,53,2,4
14,54,3,1
15,56,1,4
16,60,2,2
17,68,0,4
18,75,0,3
19,79,2,3
20,80,3,4
21,83,3,0
22,83,3,3
23,84,0,0
24,84,2,2
25,85,0,1
26,85,2,2
27,86,0,2
28,89,1,3
29,94,1,2
30,95,0,1
31,103,2,3
32,107,1,0
33,108,3,4
34,116,3,0
35,118,0,0
36,125,3,3
37,129,3,1
38,131,2,4
39,144,0,1
40,145,0,4
41,148,1,0
42,150,3,2
43,171,0,0
44,178,2,1
45,180,3,3
46,185,2,4
47,189,3,3
48,194,1,4
49,199,3,4
