,step,vertical_idx,horizontal_idx
0,3,0,2
1,6,4,0
2,8,4,2
3,12,2,1
4,14,2,3
5,20,0,2
6,22,4,1
7,23,1,2
8,24,3,1
9,34,0,1
10,37,2,3
11,38,0,1
12,46,4,0
13,47,2,2
14,48,1,1
15,62,1,1
16,64,2,1
17,71,2,4
18,71,4,4
19,76,1,3
20,85,0,4
21,86,2,4
22,88,1,0
23,91,1,0
24,112,1,2
25,115,1,4
26,123,2,4
27,124,1,0
28,126,4,3
29,127,0,1
30,127,1,1
31,127,2,3
32,133,3,2
33,136,3,3
34,139,1,4
35,142,3,2
36,143,3,4
37,143,4,3
38,145,3,3
39,147,4,1
40,152,1,3
41,154,0,2
42,158,0,1
43,159,3,0
44,160,0,2
45,161,1,3
46,173,2,3
47,177,1,2
48,180,2,3
49,181,2,3
50,188,1,0
51,189,2,2
52,192,2,4
53,199,2,1
54,199,4,0
55,200,4,4
