,step,vertical_idx,horizontal_idx
0,1,2,3
1,1,3,2
2,2,2,3
3,9,3,3
4,9,4,2
5,11,3,3
6,12,0,3
7,24,2,4
8,24,3,4
9,29,1,2
10,40,2,1
11,56,3,3
12,59,3,1
13,69,1,0
14,69,1,1
15,73,3,3
16,79,0,0
17,80,1,4
18,95,2,2
19,95,3,4
20,97,2,3
21,98,2,1
22,98,3,0
23,100,1,3
24,108,3,4
25,110,2,3
26,112,2,3
27,114,1,2
28,114,3,4
29,122,1,0
30,123,2,3
31,127,1,1
32,127,2,3
33,140,0,2
34,140,1,0
35,150,1,4
36,154,2,2
37,157,2,1
38,159,0,0
39,159,1,2
40,162,1,0
41,162,2,4
42,164,3,0
43,166,2,2
44,169,1,0
45,171,2,3
46,180,3,2
47,185,2,1
48,193,0,1
49,193,3,2
50,198,3,0
