,step,vertical_idx,horizontal_idx
0,6,3,2
1,8,0,4
2,14,4,1
3,16,0,3
4,17,3,0
5,17,3,3
6,24,2,4
7,27,3,1
8,30,2,3
9,31,0,2
10,35,3,1
11,36,0,3
12,41,1,1
13,47,4,1
14,50,1,4
15,69,4,4
16,70,0,4
17,73,4,4
18,74,2,4
19,77,2,3
20,88,0,3
21,89,4,0
22,92,4,2
23,99,4,2
24,101,2,4
25,115,2,2
26,125,3,4
27,126,0,0
28,127,0,3
29,130,2,3
30,132,3,2
31,139,2,1
32,141,0,3
33,144,1,0
34,145,3,0
35,153,2,4
36,154,3,3
37,162,3,4
38,166,0,3
39,167,1,4
40,169,3,1
41,175,4,1
42,175,1,4
43,178,2,3
44,182,4,2
45,185,2,2
46,195,3,2
