,step,vertical_idx,horizontal_idx
0,2,4,2
1,3,0,1
2,10,0,1
3,16,1,2
4,19,0,3
5,20,0,1
6,22,3,4
7,26,0,2
8,30,3,4
9,30,4,2
10,32,1,2
11,48,4,0
12,51,4,2
13,51,2,2
14,53,4,3
15,56,1,4
16,61,2,3
17,63,1,1
18,63,3,4
19,65,0,4
20,65,3,4
21,68,4,2
22,83,2,3
23,83,3,2
24,84,3,2
25,88,3,4
26,94,0,0
27,94,2,3
28,96,2,3
29,110,3,1
30,111,2,2
31,114,3,2
32,114,2,2
33,116,0,1
34,120,1,4
35,122,0,3
36,126,4,4
37,136,0,3
38,137,3,0
39,138,3,2
40,142,4,3
41,150,0,2
42,155,3,3
43,160,4,2
44,160,3,4
45,161,1,3
46,161,2,4
47,163,3,1
48,165,4,1
49,171,4,0
50,171,2,4
51,181,0,4
52,184,0,3
53,187,1,1
54,189,4,0
