,step,vertical_idx,horizontal_idx
0,1,1,4
1,5,4,0
2,8,3,2
3,22,2,3
4,27,2,4
5,28,3,4
6,30,0,3
7,34,1,3
8,35,4,1
9,39,3,2
10,40,0,0
11,42,1,0
12,49,1,1
13,55,2,1
14,56,4,4
15,57,1,4
16,58,4,4
17,62,3,3
18,64,0,2
19,67,2,1
20,69,1,1
21,71,0,0
22,74,3,3
23,75,1,1
24,79,2,4
25,83,2,3
26,86,1,4
27,86,3,3
28,94,1,3
29,110,4,4
30,111,1,1
31,113,3,3
32,126,3,1
33,128,4,1
34,130,2,2
35,133,2,3
36,135,3,2
37,135,3,1
38,135,2,4
39,139,1,4
40,144,2,2
41,152,0,4
42,167,2,1
43,169,4,4
44,175,4,0
45,183,1,2
46,183,1,4
47,184,3,4
