,step,vertical_idx,horizontal_idx
0,5,3,2
1,9,3,2
2,11,2,4
3,13,4,4
4,18,1,2
5,19,1,4
6,21,1,4
7,22,2,4
8,33,3,4
9,37,4,4
10,39,0,3
11,43,1,3
12,48,1,4
13,57,4,2
14,72,0,3
15,76,0,3
16,77,3,1
17,82,1,3
18,82,4,1
19,84,2,3
20,86,0,4
21,86,4,0
22,90,2,4
23,96,2,4
24,97,0,4
25,98,0,0
26,99,2,2
27,101,4,4
28,108,4,3
29,109,0,4
30,109,1,0
31,111,4,3
32,111,1,3
33,117,0,2
34,117,4,4
35,121,2,4
36,122,1,1
37,135,3,4
38,139,4,4
39,145,0,3
40,147,0,0
41,149,4,1
42,160,0,3
43,162,0,4
44,162,4,4
45,168,4,4
46,172,3,1
47,173,3,1
48,178,2,1
49,180,2,3
50,184,0,4
51,187,2,4
52,190,3,2
53,193,2,3
