,step,vertical_idx,horizontal_idx
0,3,3,2
1,5,3,3
2,11,0,2
3,13,2,4
4,16,1,3
5,17,3,3
6,17,3,4
7,27,3,3
8,29,1,0
9,31,4,0
10,34,4,1
11,39,4,4
12,45,4,0
13,47,0,3
14,47,0,1
15,53,2,4
16,55,4,3
17,68,3,1
18,73,3,4
19,77,0,0
20,87,1,1
21,95,0,4
22,98,0,3
23,105,4,4
24,114,1,4
25,119,3,3
26,120,2,3
27,121,0,3
28,125,3,0
29,142,3,1
30,143,4,3
31,146,3,4
32,148,1,4
33,148,4,3
34,152,2,2
35,153,4,0
36,155,0,4
37,163,0,1
38,163,3,3
39,167,1,1
40,167,2,2
41,170,2,2
42,172,0,4
43,182,0,3
44,185,3,0
45,187,1,2
46,193,1,1
47,194,0,3
48,196,4,0
