,step,vertical_idx,horizontal_idx
0,1,1,3
1,2,1,1
2,5,3,2
3,7,1,4
4,9,4,1
5,12,1,1
6,12,4,3
7,13,0,2
8,15,1,0
9,15,2,2
10,18,4,1
11,18,4,3
12,23,1,3
13,25,1,0
14,26,1,3
15,27,1,2
16,35,3,2
17,37,1,1
18,47,1,4
19,49,0,3
20,56,4,4
21,59,4,4
22,64,3,4
23,69,1,1
24,72,4,4
25,77,3,4
26,81,4,1
27,97,3,4
28,99,1,4
29,106,0,3
30,108,0,0
31,122,0,4
32,123,4,1
33,128,3,4
34,130,2,4
35,141,2,3
36,145,1,3
37,149,2,1
38,151,2,1
39,152,2,2
40,152,3,2
41,153,0,1
42,158,1,4
43,161,1,4
44,164,1,1
45,165,0,3
46,167,3,1
47,169,0,2
48,177,3,3
49,182,3,3
50,185,4,0
51,188,3,3
52,192,4,4
53,195,1,1
54,199,4,2
