,step,vertical_idx,horizontal_idx
0,1,0,3
1,6,3,0
2,35,1,3
3,35,0,0
4,41,3,3
5,43,2,3
6,49,3,2
7,61,2,1
8,63,2,4
9,63,3,2
10,74,1,3
11,75,2,1
12,76,4,3
13,78,2,1
14,85,3,0
15,89,3,0
16,94,0,3
17,95,1,0
18,100,0,0
19,102,0,1
20,102,4,0
21,116,3,3
22,125,3,0
23,125,0,3
24,126,1,4
25,127,2,2
26,128,1,4
27,132,1,0
28,139,1,2
29,144,0,1
30,145,4,3
31,146,1,2
32,149,1,2
33,157,3,4
34,159,3,1
35,162,2,3
36,162,2,1
37,164,1,4
38,164,0,2
39,169,1,1
40,171,1,4
41,172,2,3
42,174,4,4
43,174,2,2
44,182,1,3
45,190,3,4
46,200,3,2
47,200,4,1
