,step,vertical_idx,horizontal_idx
0,1,1,4
1,3,3,1
2,4,1,4
3,12,3,4
4,12,1,4
5,13,1,3
6,15,1,2
7,18,0,0
8,22,3,4
9,23,4,1
10,26,1,1
11,27,2,1
12,27,3,3
13,36,4,3
14,37,2,1
15,38,0,0
16,40,1,1
17,45,2,1
18,51,2,4
19,54,4,0
20,55,4,0
21,71,4,2
22,73,0,0
23,75,2,2
24,84,0,4
25,85,3,1
26,87,4,4
27,87,2,3
28,89,1,0
29,90,0,2
30,92,1,1
31,92,2,4
32,102,0,0
33,107,1,2
34,110,3,3
35,113,2,4
36,115,0,3
37,118,4,3
38,121,4,4
39,123,3,0
40,123,2,2
41,127,3,2
42,134,4,3
43,138,0,4
44,138,1,0
45,144,1,2
46,145,1,3
47,148,2,1
48,151,0,1
49,154,0,1
50,154,0,3
51,156,4,0
52,159,3,1
53,169,1,2
54,170,1,1
55,188,1,3
56,191,4,0
57,195,1,1
58,196,3,4
59,197,3,4
