,step,vertical_idx,horizontal_idx
0,11,0,4
1,17,1,2
2,17,2,1
3,17,3,0
4,24,0,1
5,30,1,3
6,32,4,0
7,43,1,0
8,43,3,4
9,46,1,4
10,46,3,2
11,51,2,2
12,55,2,1
13,57,2,1
14,60,0,3
15,70,4,3
16,84,1,2
17,85,3,1
18,87,3,2
19,90,4,2
20,100,1,1
21,101,2,2
22,102,1,1
23,103,2,1
24,103,4,4
25,107,2,2
26,111,4,0
27,112,1,1
28,113,2,1
29,117,2,1
30,124,1,4
31,125,3,1
32,125,4,2
33,134,0,0
34,134,0,3
35,136,2,1
36,139,4,0
37,143,3,1
38,144,1,1
39,145,0,2
40,146,4,0
41,151,1,2
42,152,4,1
43,168,4,3
44,170,0,0
45,171,2,1
46,172,0,0
47,174,1,3
48,188,4,3
49,190,3,1
50,198,3,3
51,200,2,4
