,step,vertical_idx,horizontal_idx
0,5,2,3
1,15,3,3
2,21,1,3
3,25,0,1
4,27,3,2
5,29,4,1
6,34,1,4
7,38,3,3
8,40,2,1
9,40,4,0
10,42,1,3
11,45,2,3
12,53,0,2
13,67,1,1
14,69,2,3
15,77,2,3
16,81,0,3
17,86,0,4
18,91,0,0
19,92,1,2
20,94,2,1
21,94,4,1
22,94,4,4
23,97,3,2
24,101,2,1
25,109,1,3
26,112,4,0
27,114,3,2
28,119,0,3
29,121,0,3
30,132,1,4
31,134,3,4
32,137,0,2
33,140,3,3
34,145,1,3
35,150,0,4
36,155,0,2
37,155,3,2
38,159,1,2
39,164,1,1
40,169,1,3
41,171,2,2
42,182,1,1
43,182,1,2
44,182,4,3
45,185,2,2
46,185,4,1
47,186,0,1
48,191,4,3
49,199,0,3
50,199,0,4
