,step,vertical_idx,horizontal_idx
0,5,2,4
1,11,1,3
2,13,0,1
3,14,2,2
4,18,3,1
5,21,3,1
6,24,2,2
7,25,1,2
8,28,1,0
9,30,1,3
10,41,3,2
11,51,3,2
12,53,4,0
13,59,3,2
14,61,1,3
15,64,4,3
16,75,1,0
17,79,3,2
18,84,1,1
19,85,3,2
20,85,4,0
21,86,0,3
22,88,2,2
23,92,4,2
24,95,3,3
25,101,1,2
26,104,0,2
27,107,3,0
28,109,2,3
29,110,1,0
30,117,0,2
31,131,1,2
32,143,1,2
33,144,0,2
34,147,0,1
35,147,1,2
36,154,3,2
37,175,3,2
38,178,1,4
39,182,2,2
40,184,1,2
41,184,1,3
42,184,2,2
43,187,3,4
44,189,2,4
45,198,0,2
46,198,1,2
47,199,4,3
