,step,vertical_idx,horizontal_idx
0,2,4,3
1,6,0,3
2,11,0,2
3,19,2,3
4,32,1,4
5,44,3,1
6,45,1,1
7,45,1,2
8,45,2,2
9,50,1,4
10,51,4,4
11,53,2,1
12,59,2,3
13,60,4,3
14,62,1,1
15,69,4,2
16,72,2,2
17,72,3,1
18,74,3,4
19,76,4,0
20,77,3,0
21,83,1,1
22,83,3,3
23,88,0,4
24,91,2,3
25,93,4,1
26,96,2,1
27,96,4,0
28,100,1,0
29,102,2,1
30,102,2,4
31,103,3,3
32,116,1,1
33,117,3,4
34,120,1,0
35,128,4,0
36,131,1,2
37,132,0,2
38,139,2,2
39,149,3,2
40,158,4,2
41,167,1,3
42,168,0,0
43,168,4,0
44,169,0,3
45,172,2,1
46,174,1,2
47,181,3,3
48,187,2,2
49,191,0,1
50,195,3,3
