,step,vertical_idx,horizontal_idx
0,2,2,1
1,4,1,3
2,6,2,3
3,8,2,3
4,20,2,1
5,21,4,2
6,27,1,3
7,30,0,0
8,32,4,2
9,41,2,1
10,42,2,2
11,44,3,0
12,46,2,3
13,50,4,1
14,56,4,2
15,61,2,3
16,61,3,0
17,63,4,4
18,72,3,0
19,73,2,1
20,75,2,3
21,78,1,2
22,80,0,1
23,86,3,2
24,89,1,1
25,90,1,3
26,95,3,1
27,96,1,1
28,100,3,0
29,109,2,2
30,118,4,0
31,127,4,2
32,129,4,1
33,135,3,3
34,139,0,4
35,141,2,1
36,143,1,3
37,149,3,1
38,149,3,2
39,151,0,0
40,152,4,2
41,157,1,3
42,158,1,2
43,178,1,0
44,183,2,1
45,187,1,3
46,196,0,0
