,step,vertical_idx,horizontal_idx
0,1,1,1
1,18,3,1
2,21,2,2
3,27,1,2
4,42,2,4
5,46,1,2
6,52,2,2
7,69,0,3
8,73,2,2
9,75,2,2
10,76,3,2
11,79,1,2
12,81,0,0
13,83,0,1
14,84,0,0
15,95,2,2
16,97,0,0
17,103,1,4
18,104,4,3
19,110,4,4
20,111,1,3
21,119,0,4
22,124,0,0
23,124,2,1
24,129,2,1
25,136,3,3
26,145,1,2
27,146,0,3
28,150,3,2
29,159,3,1
30,164,3,0
31,167,3,1
32,168,1,3
33,169,1,1
34,173,2,1
35,174,1,3
36,174,2,2
37,177,4,0
38,178,2,1
39,178,4,2
40,180,0,3
41,185,1,0
42,190,3,2
43,191,4,3
44,195,1,3
45,198,3,1
46,200,0,4
