,step,vertical_idx,horizontal_idx
0,5,1,0
1,12,0,0
2,13,3,0
3,22,4,4
4,23,0,0
5,24,4,4
6,29,2,3
7,34,1,1
8,39,4,3
9,48,2,2
10,49,0,0
11,52,4,4
12,68,0,4
13,68,1,0
14,72,4,4
15,74,0,2
16,79,1,1
17,80,3,2
18,83,3,0
19,84,1,2
20,84,4,1
21,87,3,1
22,90,2,2
23,96,0,0
24,110,0,4
25,117,0,1
26,124,1,3
27,124,2,3
28,127,2,1
29,127,2,4
30,148,3,4
31,149,2,4
32,150,3,1
33,155,3,1
34,160,1,0
35,161,4,3
36,164,4,0
37,166,1,0
38,174,0,1
39,175,2,3
40,178,4,0
41,180,1,3
42,180,0,1
43,181,3,2
44,187,1,4
45,189,4,0
46,189,1,0
47,190,1,1
48,194,3,2
