,step,vertical_idx,horizontal_idx
0,4,1,0
1,5,2,2
2,14,2,2
3,15,4,1
4,17,4,1
5,21,2,4
6,21,3,0
7,23,3,0
8,23,4,3
9,26,0,3
10,37,1,1
11,43,1,3
12,43,2,4
13,51,0,1
14,57,3,2
15,70,4,3
16,76,0,4
17,81,3,2
18,82,0,1
19,84,3,3
20,90,0,0
21,98,0,3
22,103,3,4
23,105,2,4
24,105,3,4
25,105,1,3
26,121,0,1
27,123,2,1
28,124,3,4
29,127,0,0
30,130,3,0
31,131,2,4
32,134,1,3
33,141,1,1
34,142,3,2
35,144,1,4
36,144,1,1
37,145,0,0
38,145,3,4
39,146,4,3
40,169,3,4
41,177,2,1
42,182,3,0
43,183,3,0
44,188,3,0
45,193,1,2
46,200,4,0
47,200,2,3
