,step,vertical_idx,horizontal_idx
0,2,1,2
1,5,2,2
2,12,4,1
3,15,1,2
4,16,0,0
5,19,0,1
6,20,4,2
7,32,3,3
8,38,3,0
9,41,3,2
10,51,2,2
11,53,3,2
12,59,1,3
13,64,4,2
14,65,4,0
15,91,4,3
16,97,1,3
17,100,4,3
18,102,4,0
19,107,0,1
20,107,3,4
21,112,0,3
22,116,1,3
23,123,0,4
24,124,3,1
25,127,3,4
26,130,2,4
27,137,4,1
28,139,1,3
29,141,3,1
30,142,4,1
31,143,2,2
32,143,4,3
33,144,3,2
34,145,0,2
35,146,1,2
36,151,4,2
37,158,4,2
38,161,0,1
39,161,4,1
40,163,0,4
41,169,4,1
42,170,3,3
43,171,2,1
44,174,0,0
45,180,0,2
46,188,3,3
47,189,4,0
48,191,1,3
