,step,vertical_idx,horizontal_idx
0,5,2,1
1,7,0,1
2,11,0,2
3,14,1,4
4,18,0,3
5,18,0,4
6,27,4,3
7,29,1,3
8,31,0,0
9,35,1,1
10,36,0,1
11,41,0,1
12,45,2,2
13,54,4,1
14,55,0,1
15,58,3,1
16,62,0,2
17,62,2,2
18,79,1,0
19,79,2,2
20,82,3,3
21,84,1,3
22,86,2,3
23,92,4,2
24,94,2,2
25,105,0,1
26,107,0,0
27,116,0,0
28,121,1,3
29,122,3,0
30,126,3,0
31,129,2,2
32,134,2,3
33,138,3,3
34,142,3,3
35,144,3,3
36,146,2,1
37,158,2,3
38,159,4,1
39,162,4,3
40,163,4,4
41,164,3,3
42,167,2,1
43,167,2,4
44,167,3,3
45,168,2,3
46,168,4,4
47,175,4,2
48,177,4,4
49,179,3,2
50,180,2,1
51,187,2,2
52,189,2,3
53,192,0,2
54,193,0,0
