,step,vertical_idx,horizontal_idx
0,4,0,2
1,14,2,1
2,19,4,4
3,21,1,3
4,23,4,2
5,36,3,2
6,37,2,1
7,39,3,3
8,45,1,1
9,55,0,2
10,62,2,1
11,67,2,4
12,69,4,2
13,74,2,2
14,75,0,1
15,80,2,3
16,83,4,1
17,88,0,1
18,88,0,2
19,90,2,4
20,94,4,1
21,95,3,4
22,96,1,0
23,101,2,2
24,115,2,1
25,120,3,3
26,121,1,1
27,131,2,4
28,132,2,3
29,134,3,3
30,137,1,1
31,142,1,2
32,144,4,3
33,145,1,3
34,148,0,3
35,163,1,2
36,165,1,2
37,165,3,0
38,167,1,1
39,168,4,1
40,169,2,3
41,172,0,2
42,175,1,2
43,182,1,3
44,182,2,1
45,183,3,4
46,187,3,2
47,189,0,2
48,191,3,2
49,193,0,0
50,195,2,3
51,197,1,4
