,step,vertical_idx,horizontal_idx
0,7,2,1
1,11,2,1
2,14,2,1
3,14,3,4
4,18,1,1
5,18,1,2
6,19,3,2
7,21,2,2
8,30,3,1
9,32,3,0
10,32,4,3
11,39,0,3
12,47,3,3
13,48,1,1
14,65,3,2
15,65,3,4
16,79,3,3
17,84,4,2
18,88,2,3
19,92,1,1
20,93,4,1
21,98,4,1
22,98,4,3
23,106,4,4
24,118,2,1
25,134,0,4
26,140,1,1
27,144,1,2
28,148,1,2
29,149,2,2
30,150,4,2
31,151,3,2
32,155,0,2
33,155,3,2
34,163,1,1
35,165,0,3
36,169,0,2
37,171,0,3
38,176,0,1
39,183,1,2
40,186,3,2
41,187,0,2
42,187,1,1
43,197,1,3
44,197,3,0
45,199,4,2
