,step,vertical_idx,horizontal_idx
0,9,3,3
1,10,3,2
2,11,1,1
3,17,2,2
4,25,0,4
5,33,3,4
6,35,1,2
7,38,2,4
8,39,0,4
9,47,2,2
10,59,4,0
11,61,1,2
12,61,3,4
13,66,1,1
14,67,0,3
15,67,2,1
16,67,4,3
17,70,3,2
18,70,4,2
19,75,4,1
20,77,0,3
21,78,0,4
22,78,1,2
23,83,1,3
24,84,1,2
25,109,3,4
26,115,2,2
27,116,0,2
28,117,2,3
29,120,0,0
30,128,0,2
31,128,2,1
32,129,0,1
33,131,3,3
34,139,1,1
35,143,1,2
36,147,3,1
37,147,4,1
38,149,1,1
39,158,2,2
40,160,4,1
41,172,0,0
42,181,2,3
43,183,1,4
44,185,4,2
45,196,3,1
