,step,vertical_idx,horizontal_idx
0,3,2,1
1,6,1,4
2,7,4,0
3,8,1,2
4,26,4,4
5,29,4,4
6,35,1,3
7,35,4,2
8,36,4,3
9,40,1,2
10,41,1,3
11,45,2,1
12,48,0,3
13,50,0,2
14,53,4,2
15,56,0,2
16,57,4,4
17,63,3,2
18,71,2,1
19,81,1,3
20,84,3,0
21,87,4,2
22,91,0,4
23,95,0,4
24,102,0,0
25,104,4,2
26,106,1,2
27,106,3,2
28,113,4,1
29,126,0,4
30,131,0,0
31,135,4,3
32,136,4,1
33,140,1,1
34,142,4,1
35,151,4,0
36,156,3,3
37,157,1,3
38,164,2,2
39,170,1,2
40,181,0,2
41,182,3,3
42,183,1,4
43,184,4,0
44,185,3,2
45,198,3,2
46,199,2,2
