,step,vertical_idx,horizontal_idx
0,7,3,1
1,18,3,0
2,33,4,3
3,34,2,4
4,36,4,1
5,39,0,4
6,41,1,1
7,44,3,2
8,48,1,4
9,51,3,2
10,51,4,3
11,54,4,1
12,55,2,3
13,58,2,3
14,62,0,3
15,67,2,1
16,69,1,1
17,71,0,0
18,71,1,2
19,72,0,0
20,76,2,2
21,79,0,3
22,79,2,3
23,83,0,2
24,87,1,3
25,87,4,3
26,89,3,2
27,91,4,1
28,93,0,3
29,97,1,2
30,97,3,1
31,101,1,0
32,101,4,1
33,102,4,1
34,104,3,3
35,108,0,1
36,108,1,3
37,117,4,3
38,119,1,3
39,119,3,3
40,120,3,2
41,135,4,1
42,147,4,1
43,161,4,1
44,163,4,2
45,165,0,2
46,165,2,4
47,176,0,2
48,180,1,3
49,180,4,3
50,181,0,0
51,185,1,0
52,190,1,2
53,191,0,1
54,197,0,2
55,198,4,1
