,step,vertical_idx,horizontal_idx
0,1,3,1
1,5,1,2
2,5,1,3
3,13,2,2
4,14,0,1
5,14,2,2
6,14,4,1
7,20,0,2
8,22,2,3
9,30,0,2
10,30,0,4
11,33,4,3
12,40,0,0
13,45,2,2
14,47,1,3
15,55,2,3
16,56,4,3
17,57,3,4
18,59,4,2
19,64,0,1
20,64,0,2
21,64,3,4
22,77,4,3
23,78,2,2
24,86,0,3
25,89,0,3
26,92,1,4
27,98,2,2
28,99,1,0
29,101,4,3
30,103,3,2
31,108,1,2
32,108,4,2
33,110,3,2
34,118,0,2
35,119,0,2
36,119,3,3
37,127,3,1
38,129,2,3
39,132,0,1
40,132,0,2
41,133,4,0
42,137,1,2
43,140,0,1
44,142,4,0
45,147,4,3
46,149,0,1
47,149,1,2
48,155,2,3
49,157,2,3
50,161,2,3
51,165,2,2
52,167,4,2
53,173,0,2
54,173,2,3
55,177,0,3
56,184,1,0
57,184,1,1
58,185,2,1
59,186,0,2
60,188,1,0
61,190,0,3
62,193,1,1
63,193,2,4
64,200,0,3
