,step,vertical_idx,horizontal_idx
0,1,3,2
1,4,0,3
2,4,1,1
3,14,3,1
4,19,0,4
5,21,4,3
6,30,2,1
7,35,3,2
8,36,1,2
9,50,1,2
10,53,2,1
11,54,4,1
12,55,3,2
13,55,4,1
14,57,1,3
15,66,3,2
16,72,0,2
17,86,3,3
18,91,2,2
19,94,4,1
20,96,0,2
21,107,4,2
22,118,4,4
23,119,2,2
24,122,4,0
25,124,4,2
26,129,4,2
27,135,0,0
28,141,1,4
29,145,0,2
30,145,2,3
31,145,2,4
32,149,0,2
33,149,3,3
34,156,4,0
35,158,1,2
36,159,0,1
37,159,3,0
38,166,0,3
39,168,1,2
40,189,2,1
41,189,4,3
42,191,3,2
43,192,1,3
44,193,4,1
45,197,2,2
46,197,2,3
