,step,vertical_idx,horizontal_idx
0,3,0,0
1,5,0,4
2,8,2,2
3,9,1,2
4,18,4,3
5,22,4,0
6,31,1,4
7,39,2,2
8,41,2,3
9,61,0,2
10,62,1,3
11,63,3,3
12,64,2,3
13,70,4,1
14,72,1,1
15,75,1,4
16,76,0,2
17,83,1,1
18,93,2,3
19,95,2,1
20,98,2,1
21,103,1,3
22,103,0,4
23,111,4,3
24,112,1,3
25,112,0,3
26,112,3,2
27,117,3,2
28,117,1,3
29,134,1,1
30,136,0,3
31,137,1,4
32,137,0,3
33,145,3,3
34,148,4,2
35,149,0,1
36,152,4,3
37,155,0,3
38,156,0,0
39,166,2,4
40,167,0,0
41,168,3,4
42,170,0,2
43,171,0,4
44,172,1,3
45,172,2,1
46,175,2,2
47,179,0,1
48,184,4,4
49,186,4,3
50,187,1,2
51,188,1,3
