,step,vertical_idx,horizontal_idx
0,5,4,4
1,6,1,1
2,7,1,4
3,7,2,3
4,8,4,4
5,10,2,2
6,22,4,2
7,29,2,3
8,32,1,2
9,33,2,1
10,41,0,1
11,41,0,0
12,45,2,3
13,46,4,1
14,55,2,1
15,56,3,4
16,62,0,0
17,64,0,1
18,64,0,4
19,65,4,3
20,77,1,3
21,82,4,1
22,82,2,2
23,85,1,1
24,86,2,2
25,89,3,3
26,99,4,0
27,102,3,4
28,116,2,3
29,119,0,4
30,120,2,3
31,120,4,0
32,121,1,3
33,129,0,1
34,132,1,2
35,133,3,3
36,135,2,2
37,140,3,2
38,151,3,3
39,152,2,4
40,153,3,0
41,159,0,4
42,159,0,0
43,160,0,0
44,160,0,0
45,161,4,3
46,162,2,2
47,166,0,2
48,169,2,1
49,170,3,3
50,182,4,2
51,190,1,3
52,193,1,4
