,step,vertical_idx,horizontal_idx
0,2,0,1
1,4,0,3
2,14,0,4
3,16,0,2
4,16,1,1
5,19,0,1
6,21,2,4
7,21,4,1
8,30,1,1
9,30,4,1
10,30,4,4
11,31,3,0
12,34,1,3
13,36,0,1
14,39,4,4
15,41,4,1
16,52,1,4
17,53,4,4
18,56,1,2
19,60,4,3
20,62,1,1
21,63,0,3
22,63,4,2
23,68,1,1
24,70,3,1
25,72,0,1
26,72,0,3
27,73,2,3
28,79,4,2
29,84,1,4
30,87,3,2
31,89,2,3
32,94,0,0
33,94,1,3
34,95,0,4
35,96,3,3
36,98,3,0
37,103,4,0
38,112,4,3
39,116,0,2
40,116,2,1
41,124,0,0
42,125,0,3
43,125,4,0
44,129,2,1
45,134,3,4
46,135,4,4
47,137,1,2
48,137,3,3
49,138,2,2
50,140,4,1
51,141,4,0
52,142,1,0
53,152,1,0
54,156,3,4
55,157,4,1
56,159,4,1
57,160,0,4
58,162,4,1
59,173,4,0
60,175,4,4
61,183,0,2
62,189,4,1
63,190,4,4
64,193,2,3
65,196,0,0
66,200,3,1
67,200,4,4
