,step,vertical_idx,horizontal_idx
0,1,1,0
1,8,0,4
2,16,4,1
3,16,4,4
4,17,4,4
5,31,3,2
6,32,1,0
7,36,3,4
8,47,0,0
9,58,0,4
10,63,3,0
11,68,4,4
12,75,4,3
13,79,4,4
14,80,3,2
15,93,1,2
16,102,4,3
17,104,2,4
18,104,4,4
19,105,0,3
20,106,4,4
21,109,2,1
22,116,0,2
23,121,1,3
24,126,4,0
25,128,0,4
26,131,0,0
27,132,4,4
28,134,0,4
29,140,4,3
30,142,0,2
31,143,4,4
32,148,4,1
33,156,4,0
34,159,0,1
35,165,3,3
36,168,0,2
37,168,2,3
38,169,0,3
39,169,4,1
40,177,1,2
41,178,3,4
42,178,4,3
43,179,4,3
44,182,0,1
45,184,1,3
46,188,3,2
47,188,4,4
48,192,4,3
49,193,0,2
