,step,vertical_idx,horizontal_idx
0,5,4,1
1,9,3,2
2,23,1,4
3,25,2,3
4,26,1,1
5,29,0,3
6,39,4,0
7,46,1,1
8,48,0,1
9,52,0,4
10,52,1,4
11,52,4,3
12,53,3,0
13,79,3,2
14,86,0,1
15,87,0,3
16,94,2,1
17,104,0,3
18,106,0,1
19,106,1,2
20,108,0,0
21,108,4,0
22,109,1,0
23,110,0,4
24,111,4,3
25,112,1,2
26,112,1,4
27,114,0,2
28,114,1,4
29,114,4,4
30,120,4,2
31,121,0,0
32,124,4,0
33,127,1,0
34,134,0,2
35,137,4,1
36,143,0,0
37,144,4,0
38,158,2,2
39,162,2,2
40,165,0,2
41,165,1,3
42,169,4,3
43,170,3,1
44,176,1,4
45,181,0,2
46,181,3,2
47,187,4,4
48,189,3,2
49,191,1,2
50,197,2,1
