,step,vertical_idx,horizontal_idx
0,11,1,2
1,11,3,2
2,16,3,2
3,27,0,3
4,29,1,2
5,32,3,4
6,37,3,0
7,39,4,0
8,40,3,0
9,42,0,0
10,43,3,4
11,48,0,4
12,49,3,0
13,50,1,0
14,50,3,1
15,65,4,2
16,73,2,3
17,73,4,4
18,75,0,4
19,81,1,4
20,89,3,2
21,92,1,2
22,94,1,3
23,96,0,2
24,97,1,4
25,99,4,4
26,103,0,2
27,107,0,2
28,110,2,3
29,112,0,4
30,121,3,4
31,125,3,1
32,135,4,2
33,136,4,3
34,138,4,3
35,139,1,3
36,145,3,0
37,150,0,3
38,153,0,0
39,159,1,3
40,161,0,2
41,163,3,2
42,167,4,3
43,168,4,0
44,169,0,1
45,173,1,0
46,174,0,3
47,176,0,0
48,177,1,3
49,197,0,0
