,step,vertical_idx,horizontal_idx
0,2,3,2
1,5,3,2
2,7,0,1
3,11,0,0
4,12,4,2
5,15,4,3
6,17,4,3
7,21,2,3
8,26,4,4
9,30,0,4
10,32,4,0
11,32,4,3
12,33,4,3
13,39,2,2
14,42,4,2
15,45,0,0
16,56,3,4
17,59,4,3
18,61,2,1
19,63,3,4
20,71,2,3
21,84,3,2
22,85,1,2
23,86,3,3
24,92,1,1
25,92,4,3
26,95,1,0
27,97,4,1
28,102,4,4
29,108,3,4
30,110,3,1
31,115,3,2
32,115,4,0
33,116,0,1
34,119,4,2
35,119,4,4
36,127,4,1
37,128,4,2
38,130,2,1
39,130,4,0
40,130,4,3
41,137,1,2
42,143,4,2
43,145,0,2
44,149,0,2
45,159,2,3
46,170,4,0
47,176,3,1
48,180,0,1
49,182,4,0
50,193,0,0
51,198,0,4
52,199,0,0
