,step,vertical_idx,horizontal_idx
0,1,3,4
1,1,4,4
2,7,0,4
3,17,4,3
4,19,4,0
5,20,0,1
6,22,0,3
7,29,1,0
8,30,1,4
9,31,0,3
10,31,1,3
11,33,3,3
12,34,0,2
13,44,3,2
14,44,3,4
15,47,0,2
16,51,3,3
17,61,3,3
18,65,3,3
19,80,1,2
20,82,3,2
21,84,1,3
22,85,1,2
23,93,4,2
24,99,1,4
25,99,4,2
26,110,4,0
27,114,4,4
28,117,2,3
29,126,4,4
30,128,0,2
31,128,1,0
32,136,1,1
33,139,4,2
34,140,0,1
35,156,3,1
36,157,0,4
37,162,0,2
38,165,4,2
39,166,3,2
40,166,4,2
41,172,4,4
42,176,1,1
43,179,4,2
44,190,4,1
45,190,4,3
46,199,2,1
