,step,vertical_idx,horizontal_idx
0,3,3,4
1,6,1,0
2,8,3,3
3,13,0,1
4,24,0,2
5,31,0,3
6,32,0,1
7,32,4,4
8,35,3,1
9,38,1,1
10,41,0,1
11,44,4,2
12,45,0,0
13,48,1,3
14,49,4,4
15,51,4,3
16,52,3,4
17,68,1,1
18,69,0,4
19,71,4,3
20,72,3,1
21,74,0,1
22,77,3,3
23,79,4,2
24,81,1,0
25,85,0,1
26,89,3,3
27,90,0,2
28,100,0,4
29,105,3,1
30,110,3,1
31,114,4,0
32,117,3,2
33,122,4,0
34,126,0,2
35,127,0,0
36,131,2,3
37,134,4,2
38,149,0,0
39,152,1,4
40,154,1,3
41,165,0,0
42,165,1,1
43,167,2,4
44,169,2,4
45,176,4,2
46,180,1,4
47,184,0,4
48,188,2,1
49,194,0,0
