,step,vertical_idx,horizontal_idx
0,4,3,2
1,10,4,1
2,19,3,3
3,21,2,3
4,22,1,2
5,22,3,0
6,29,0,2
7,30,3,2
8,30,1,2
9,32,0,0
10,41,2,3
11,44,3,1
12,46,1,2
13,46,3,2
14,52,3,4
15,53,2,2
16,55,1,0
17,57,1,1
18,58,3,4
19,59,3,2
20,65,1,1
21,65,1,4
22,68,3,2
23,72,2,2
24,81,2,3
25,81,3,4
26,85,1,3
27,87,2,2
28,94,0,3
29,98,2,1
30,126,4,2
31,127,3,4
32,129,4,3
33,132,3,3
34,138,2,4
35,140,4,2
36,141,1,4
37,141,0,3
38,141,0,3
39,142,1,3
40,143,1,1
41,144,2,1
42,147,1,4
43,148,4,2
44,149,4,1
45,152,4,2
46,154,2,4
47,154,4,4
48,155,4,1
49,159,3,4
50,163,4,3
51,165,4,2
52,171,2,3
53,171,3,4
54,175,0,0
55,178,2,4
56,179,4,4
57,181,4,2
58,181,3,0
59,182,3,2
60,183,3,4
61,187,2,3
62,190,1,1
63,196,0,3
64,198,2,2
65,200,4,0
