,step,vertical_idx,horizontal_idx
0,7,2,3
1,10,2,2
2,18,2,4
3,23,4,2
4,33,1,0
5,45,4,0
6,46,4,3
7,48,0,1
8,55,3,3
9,56,0,0
10,59,0,4
11,63,3,4
12,65,4,1
13,69,3,0
14,69,2,4
15,78,2,2
16,79,2,3
17,79,1,2
18,85,0,4
19,87,2,3
20,97,2,3
21,99,3,0
22,102,0,4
23,103,2,2
24,103,3,1
25,103,4,2
26,107,0,2
27,111,1,2
28,114,4,3
29,116,4,2
30,131,3,1
31,132,2,2
32,141,1,3
33,143,4,1
34,146,0,1
35,153,4,4
36,154,3,4
37,164,3,2
38,167,4,0
39,167,0,1
40,168,1,0
41,169,2,3
42,169,4,1
43,182,0,2
44,184,2,1
45,188,0,4
46,191,3,3
47,193,1,4
48,193,3,4
49,194,4,3
50,197,3,4
