,step,vertical_idx,horizontal_idx
0,3,4,1
1,5,4,4
2,13,3,2
3,18,1,3
4,18,2,4
5,19,3,3
6,21,4,1
7,24,3,4
8,42,2,3
9,44,0,1
10,49,4,4
11,50,1,3
12,56,3,1
13,57,1,0
14,63,4,0
15,64,1,1
16,65,0,2
17,76,1,1
18,96,4,0
19,100,0,3
20,102,0,3
21,104,2,2
22,109,3,2
23,109,4,2
24,111,3,3
25,112,4,3
26,115,0,4
27,116,0,4
28,116,4,0
29,116,1,4
30,117,0,3
31,118,0,3
32,125,4,3
33,131,0,3
34,134,3,4
35,144,3,2
36,148,3,4
37,162,4,2
38,164,0,2
39,168,0,4
40,174,3,2
41,175,0,3
42,177,1,0
43,180,3,2
44,189,0,1
45,195,4,0
46,199,3,3
